2022-09-20 16:31:41.022 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-20 16:31:41.023 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-20 16:31:41.023 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-20 16:31:41.102 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-20 16:31:41.102 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 922 ms
2022-09-20 16:31:41.371 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-20 16:31:41.519 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-20 16:31:41.554 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-20 16:31:41.564 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.74 seconds (JVM running for 2.406)
2022-09-20 16:31:48.219 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-20 16:31:48.219 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-09-20 16:31:48.220 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2022-09-20 16:31:51.514 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 116691793
2022-09-20 16:31:51.564 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test1.pdf  size: 200893 bytes
2022-09-20 16:32:03.707 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 5041 bytes
2022-09-20 16:32:03.869 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-20 16:32:03.893 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - First signature was added to PDF file to coordinates x: 106.22 y: 383.95
2022-09-20 16:32:07.533 [http-nio-8080-exec-9] INFO  signaturePdf.signaturePdfApp.Logging - PDF was downloaded: output.pdf
2022-09-20 16:34:23.326 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 322704 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-20 16:34:23.352 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-20 16:34:24.215 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-20 16:34:24.229 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-20 16:34:24.230 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-20 16:34:24.230 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-20 16:34:24.310 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-20 16:34:24.310 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 909 ms
2022-09-20 16:34:24.542 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-20 16:34:24.677 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-20 16:34:24.704 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-20 16:34:24.713 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.656 seconds (JVM running for 2.306)
2022-09-20 16:34:30.394 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-20 16:34:30.394 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-09-20 16:34:30.395 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2022-09-20 16:34:33.340 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 379209399
2022-09-20 16:34:33.393 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test1.pdf  size: 200893 bytes
2022-09-20 16:49:24.794 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 106112 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-20 16:49:24.806 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-20 16:49:25.644 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-20 16:49:25.657 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-20 16:49:25.657 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-20 16:49:25.658 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-20 16:49:25.736 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-20 16:49:25.737 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 888 ms
2022-09-20 16:49:25.962 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-20 16:49:26.094 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-20 16:49:26.117 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-20 16:49:26.126 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.593 seconds (JVM running for 2.257)
2022-09-21 07:44:45.004 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 141120 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-21 07:44:45.021 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-21 07:44:45.846 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-21 07:44:45.860 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-21 07:44:45.861 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-21 07:44:45.861 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-21 07:44:45.939 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-21 07:44:45.940 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 869 ms
2022-09-21 07:44:46.168 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-21 07:44:46.298 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-21 07:44:46.322 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-21 07:44:46.331 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.605 seconds (JVM running for 2.279)
2022-09-21 09:14:04.139 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 261044 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-21 09:14:04.150 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-21 09:14:05.062 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-21 09:14:05.076 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-21 09:14:05.077 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-21 09:14:05.077 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-21 09:14:05.155 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-21 09:14:05.155 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 962 ms
2022-09-21 09:14:05.383 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-21 09:14:05.522 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-21 09:14:05.541 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-21 09:14:05.549 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.68 seconds (JVM running for 2.364)
2022-09-21 09:14:18.923 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-21 09:14:18.923 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-09-21 09:14:18.924 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2022-09-21 09:14:22.338 [http-nio-8080-exec-2] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 332133388
2022-09-21 09:14:22.389 [http-nio-8080-exec-2] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test1.pdf  size: 200893 bytes
2022-09-21 09:14:44.095 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 824176898
2022-09-21 09:14:44.103 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test1.pdf  size: 200893 bytes
2022-09-21 10:21:14.012 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 72772 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-21 10:21:14.024 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-21 10:21:14.850 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-21 10:21:14.864 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-21 10:21:14.865 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-21 10:21:14.865 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-21 10:21:14.941 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-21 10:21:14.942 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 883 ms
2022-09-21 10:21:15.177 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-21 10:21:15.297 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-21 10:21:15.319 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-21 10:21:15.326 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.573 seconds (JVM running for 2.228)
2022-09-21 10:49:40.260 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 118468 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-21 10:49:40.275 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-21 10:49:41.137 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-21 10:49:41.151 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-21 10:49:41.152 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-21 10:49:41.152 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-21 10:49:41.232 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-21 10:49:41.232 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 919 ms
2022-09-21 10:49:41.472 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-21 10:49:41.597 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-21 10:49:41.618 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-21 10:49:41.629 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.634 seconds (JVM running for 2.298)
2022-09-21 10:49:47.696 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-21 10:49:47.696 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-09-21 10:49:47.697 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2022-09-21 10:49:51.420 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 435021736
2022-09-21 10:49:51.472 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test2.pdf  size: 192039 bytes
2022-09-21 10:49:58.376 [http-nio-8080-exec-8] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 6549 bytes
2022-09-21 10:49:58.520 [http-nio-8080-exec-8] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-21 10:49:58.544 [http-nio-8080-exec-8] INFO  signaturePdf.signaturePdfApp.Logging - First signature was added to PDF file to coordinates x: 138.5 y: 698.86005
2022-09-21 10:50:01.480 [http-nio-8080-exec-10] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 5053 bytes
2022-09-21 10:50:01.501 [http-nio-8080-exec-10] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-21 10:50:01.504 [http-nio-8080-exec-10] INFO  signaturePdf.signaturePdfApp.Logging - Second signature was added to PDF file to coordinates x: 318.67 y: 586.42004
2022-09-21 10:50:03.876 [http-nio-8080-exec-2] INFO  signaturePdf.signaturePdfApp.Logging - PDF was downloaded: output435021736.pdf
2022-09-21 10:50:25.478 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 804853505
2022-09-21 10:50:25.485 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test1.pdf  size: 200893 bytes
2022-09-21 10:50:34.803 [http-nio-8080-exec-1] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 244872247
2022-09-21 10:50:34.810 [http-nio-8080-exec-1] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test2.pdf  size: 192039 bytes
2022-09-21 10:50:41.088 [http-nio-8080-exec-4] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 7581 bytes
2022-09-21 10:50:41.120 [http-nio-8080-exec-4] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-21 10:50:41.123 [http-nio-8080-exec-4] INFO  signaturePdf.signaturePdfApp.Logging - First signature was added to PDF file to coordinates x: 106.22 y: 383.95
2022-09-21 10:50:47.286 [http-nio-8080-exec-6] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 6630 bytes
2022-09-21 10:50:47.296 [http-nio-8080-exec-6] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-21 10:50:47.299 [http-nio-8080-exec-6] INFO  signaturePdf.signaturePdfApp.Logging - Second signature was added to PDF file to coordinates x: 424.9 y: 383.95
2022-09-21 10:50:54.548 [http-nio-8080-exec-8] INFO  signaturePdf.signaturePdfApp.Logging - PDF was downloaded: output804853505.pdf
2022-09-21 10:51:06.541 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 5675 bytes
2022-09-21 10:51:06.557 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-21 10:51:06.560 [http-nio-8080-exec-3] INFO  signaturePdf.signaturePdfApp.Logging - First signature was added to PDF file to coordinates x: 138.5 y: 698.86005
2022-09-21 10:51:14.978 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was received: image.png  , size: 6130 bytes
2022-09-21 10:51:14.987 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - Signature image was converted from PNG to JPG
2022-09-21 10:51:14.989 [http-nio-8080-exec-5] INFO  signaturePdf.signaturePdfApp.Logging - Second signature was added to PDF file to coordinates x: 318.67 y: 586.42004
2022-09-21 10:51:22.031 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - PDF was downloaded: output244872247.pdf
2022-09-21 10:53:04.071 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 309892 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-21 10:53:04.089 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-21 10:53:04.924 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-21 10:53:04.937 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-21 10:53:04.938 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-09-21 10:53:04.938 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-09-21 10:53:05.014 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-09-21 10:53:05.015 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 884 ms
2022-09-21 10:53:05.229 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-09-21 10:53:05.342 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-09-21 10:53:05.367 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-09-21 10:53:05.377 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Started SignaturePdfAppApplication in 1.586 seconds (JVM running for 2.277)
2022-09-21 10:53:10.962 [http-nio-8080-exec-3] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-21 10:53:10.962 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-09-21 10:53:10.962 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2022-09-21 10:53:20.764 [http-nio-8080-exec-2] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 678903474
2022-09-21 10:53:20.814 [http-nio-8080-exec-2] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test1.pdf  size: 200893 bytes
2022-09-21 10:53:46.535 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - File was added to hashmap with id: 880401243
2022-09-21 10:53:46.542 [http-nio-8080-exec-7] INFO  signaturePdf.signaturePdfApp.Logging - PDF was received: test2.pdf  size: 192039 bytes
2022-09-21 12:07:19.382 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - Starting SignaturePdfAppApplication using Java 17.0.3 on Rasto-HomePC with PID 281100 (C:\Projects\signaturePdf\target\classes started by Rasťo in C:\Projects\signaturePdf)
2022-09-21 12:07:19.398 [main] INFO  signaturePdf.signaturePdfApp.SignaturePdfAppApplication - No active profile set, falling back to 1 default profile: "default"
2022-09-21 12:07:20.199 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-09-21 12:07:20.214 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-09-21 12:07:20.214 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
